"Site","Year","X","Y","DiameterX","DiameterY","Rosettes","Infl","Rust","BrType","InflBr","Comments","TagNew","location_comment","TagDist","RosNew","InflNew","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","TransectNew","InflYesNo"
"Garden Park East",2012,0.23,26.25,8,5,2,1,0,"None",0,"","E.5.155","plant uphill from tag",0,3,1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.5",1
"Garden Park East",2013,0.23,26.25,7,6,9,0,0,"None",0,"","E.5.155","plant uphill from tag",0,12,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.5",0
"Garden Park East",2014,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.5",NA
"Garden Park East",2015,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.5",NA
"Garden Park East",2016,0.23,26.25,6,4,3,0,0,"None",0,"","E.5.155","plant uphill from tag",0,3,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.5",0
"Garden Park East",2017,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.5",NA
"Garden Park East",2018,0.23,26.25,5,4,3,0,0,"None",0,"mostly dry","E.5.155","plant uphill from tag",0,3,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.5",0
"Garden Park East",2019,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.5",NA
"Garden Park East",2020,0.23,26.25,NA,NA,NA,NA,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.5",NA
"Garden Park East",2021,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"E.5.155","plant uphill from tag",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.5",NA
"Garden Park East",2022,0.23,26.25,11,11,17,0,0,"Leaf",0,"","E.5.155","plant uphill from tag",0,17,0,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"E.5",0
"Garden Park East",2004,0.54,26.85,7,6,7,0,0,"None",0,"","E.5.156","downhill from tag",0,7,0,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"E.5",0
"Garden Park East",2005,0.54,26.85,6,6,8,0,0,"None",0,"","E.5.156","downhill from tag",0,10,0,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"E.5",0
"Garden Park East",2006,0.54,26.85,9,6,9,0,0,"None",0,"","E.5.156","downhill from tag",0,11,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"E.5",0
"Garden Park East",2007,0.54,26.85,12,7,20,0,0,"None",0,"","E.5.156","downhill from tag",0,22,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.5",0
"Garden Park East",2008,0.54,26.85,8,5,6,0,0,"None",0,"rosettes starting to curl up","E.5.156","downhill from tag",0,6,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.5",0
"Garden Park East",2009,0.54,26.85,4,8,6,0,0,"None",0,"","E.5.156","downhill from tag",0,6,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.5",0
"Garden Park East",2010,0.54,26.85,9,3,7,0,0,"None",0,"","E.5.156","downhill from tag",0,9,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.5",0
"Garden Park East",2011,0.54,26.85,0,0,NA,NA,0,"None",0,"dead","E.5.156","downhill from tag",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.5",NA
"Garden Park East",2004,0.48,26.69,1,1,1,0,0,"None",0,"","E.5.157","16cm NE of tag",16,3,0,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"E.5",0
"Garden Park East",2005,0.48,26.69,2,1,1,0,0,"None",0,"","E.5.157","16cm NE of tag",16,3,0,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"E.5",0
"Garden Park East",2006,0.48,26.69,2,1,1,0,0,"None",0,"","E.5.157","16cm NE of tag",16,3,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"E.5",0
"Garden Park East",2007,0.48,26.69,1,1,1,0,0,"None",0,"","E.5.157","16cm NE of tag",16,3,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.5",0
"Garden Park East",2008,0.48,26.69,0,0,NA,NA,0,"None",0,"dead","E.5.157","16cm NE of tag",16,NA,NA,NA,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.5",NA
"Garden Park East",2009,0.48,26.69,2,2,2,0,0,"None",0,"","E.5.157","16cm NE of tag",16,2,0,1,2,2,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.5",0
"Garden Park East",2010,0.48,26.69,1,1,1,0,0,"None",0,"","E.5.157","16cm NE of tag",16,2,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.5",0
"Garden Park East",2011,0.48,26.69,0,0,NA,NA,0,"None",0,"dead","E.5.157","16cm NE of tag",16,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.5",NA
"Garden Park West",2005,0.22,15.87,5,2,1,0,0,"None",0,"","W.1.485","downhill to the left",0,2,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",0
"Garden Park West",2006,0.22,15.87,4,3,1,0,0,"None",0,"","W.1.485","downhill to the left",0,2,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",0
"Garden Park West",2007,0.22,15.87,7,7,3,0,0,"None",0,"","W.1.485","downhill to the left",0,6,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",0
"Garden Park West",2008,0.22,15.87,5,4,4,0,0,"None",0,"","W.1.485","downhill to the left",0,7,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.22,15.87,6,8,3,1,0,"None",0,"","W.1.485","downhill to the left",0,5,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",1
"Garden Park West",2010,0.22,15.87,11,6,7,2,0,"None",0,"","W.1.485","downhill to the left",0,9,2,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",1
"Garden Park West",2011,0.22,15.87,0,0,NA,NA,0,"None",0,"dead","W.1.485","downhill to the left",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",NA
"Garden Park West",2012,0.22,15.87,6,5,2,2,0,"None",0,"","W.1.485","downhill to the left",0,4,4,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",1
"Garden Park West",2013,0.22,15.87,5,2,4,0,0,"Leaf",0,"","W.1.485","downhill to the left",0,9,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",0
"Garden Park West",2014,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.485","downhill to the left",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.485","downhill to the left",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.22,15.87,NA,NA,NA,NA,NA,"None",NA,"dead","W.1.485","downhill to the left",0,10,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",0
"Garden Park West",2017,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.485","downhill to the left",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.22,15.87,0,0,NA,NA,0,"None",0,"","W.1.485","downhill to the left",0,11,5,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",1
"Garden Park West",2019,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.485","downhill to the left",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.22,15.87,5,4,5,3,NA,"None",NA,"recorded on 485","W.1.485","plant 10 cm SW of tag",10,14,6,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",1
"Garden Park West",2021,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.485","downhill to the left",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.1",NA
"Garden Park West",2022,0.22,15.87,18,11,12,6,0,"None",0,"","W.1.485","plant 10 cm SW of tag",10,32,9,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.1",1
"Garden Park West",2005,0.23,17.93,1,1,1,0,0,"None",0,"","W.1.488","",0,1,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",0
"Garden Park West",2006,0.23,17.93,0,0,NA,NA,0,"None",0,"dead","W.1.488","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",NA
"Garden Park West",2005,0.29,21.95,5,4,3,0,0,"Leaf and Inflorescence",1,"","W.1.489","",0,3,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",0
"Garden Park West",2006,0.29,21.95,0,0,NA,NA,0,"None",0,"dead","W.1.489","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",NA
"Garden Park West",2005,0.15,2.1,5,3,3,0,0,"None",0,"plant 10cm uphill from tag","W.3.486","",0,4,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.3",0
"Garden Park West",2006,0.15,2.1,5,2,2,0,0,"None",0,"","W.3.486","",0,2,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.3",0
"Garden Park West",2007,0.15,2.1,8,4,4,0,0,"None",0,"","W.3.486","",0,4,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.3",0
"Garden Park West",2008,0.15,2.1,5,3,4,0,0,"None",0,"","W.3.486","",0,4,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.3",0
"Garden Park West",2009,0.15,2.1,0,0,NA,NA,0,"None",0,"dead","W.3.486","",0,NA,NA,NA,0,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.3",NA
"Garden Park West",2010,0.15,2.1,8,6,5,0,0,"None",0,"","W.3.486","",0,5,0,1,2,2,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.3",0
"Garden Park West",2011,0.15,2.1,0,0,NA,NA,0,"None",0,"dead","W.3.486","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.3",NA
"Garden Park West",2005,0.31,3.9,4,2,2,0,0,"None",0,"","W.3.487","",0,2,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.3",0
"Garden Park West",2006,0.31,3.9,0,0,NA,NA,0,"None",0,"dead","W.3.487","",0,NA,NA,NA,0,0,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.3",NA
"Garden Park West",2007,0.31,3.9,0,0,NA,NA,0,"None",0,"dead","W.3.487","",0,NA,NA,NA,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.3",NA
"Garden Park West",2008,0.31,3.9,0,0,NA,NA,0,"None",0,"dead","W.3.487","",0,NA,NA,NA,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.3",NA
"Garden Park West",2009,0.31,3.9,0,0,NA,NA,0,"None",0,"dead","W.3.487","",0,NA,NA,NA,0,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.3",NA
"Garden Park West",2010,0.31,3.9,9,6,9,0,0,"Leaf",0,"","W.3.487","",0,9,0,1,5,5,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.3",0
"Garden Park West",2011,0.31,3.9,0,0,NA,NA,0,"None",0,"dead","W.3.487","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.3",NA
"Garden Park West",2005,0.39,11.65,3,2,1,0,0,"None",0,"possible seedling","W.3.490","in grass",0,1,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.3",0
"Garden Park West",2006,0.39,11.65,2,2,2,0,0,"None",0,"","W.3.490","in grass",0,2,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.3",0
"Garden Park West",2007,0.39,11.65,0,0,NA,NA,0,"None",0,"dead","W.3.490","in grass",0,NA,NA,NA,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.3",NA
"Garden Park West",2008,0.39,11.65,2,1,1,0,0,"None",0,"at 11.2m Y","W.3.490","in grass",0,1,0,1,2,2,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.3",0
"Garden Park West",2009,0.39,11.65,2,3,2,0,0,"None",0,"(cannot read - ""in grass?"")","W.3.490","in grass",0,2,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.3",0
"Garden Park West",2010,0.39,11.65,3,2,3,0,0,"None",0,"","W.3.490","in grass",0,3,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.3",0
"Garden Park West",2011,0.39,11.65,0,0,NA,NA,0,"None",0,"dead","W.3.490","in grass",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.3",NA
"Garden Park West",2005,0.39,11.65,3,1,1,0,0,"None",0,"possible seedling","W.3.491","",0,1,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.3",0
"Garden Park West",2006,0.39,11.65,0,0,NA,NA,0,"None",0,"dead","W.3.491","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.3",NA
"Garden Park West",2005,0.28,3.65,6,4,3,0,0,"None",0,"","W.4.492","",0,3,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",0
"Garden Park West",2006,0.28,3.65,3,1,2,0,0,"Leaf",0,"insect","W.4.492","",0,2,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.28,3.65,0,0,NA,NA,0,"None",0,"dead","W.4.492","",0,NA,NA,0,0,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",NA
"Garden Park West",2005,0.41,4.94,3,2,3,0,0,"None",0,"","W.4.493","",0,3,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",0
"Garden Park West",2006,0.41,4.94,3,1,2,0,0,"None",0,"","W.4.493","",0,2,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.41,4.94,2,2,3,0,0,"None",0,"","W.4.493","",0,3,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",0
"Garden Park West",2008,0.41,4.94,4,3,2,0,0,"None",0,"","W.4.493","",0,18,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.41,4.94,3,2,2,0,0,"None",0,"","W.4.493","",0,2,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",0
"Garden Park West",2010,0.41,4.94,2,2,2,0,0,"None",0,"","W.4.493","",0,2,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",0
"Garden Park West",2011,0.41,4.94,0,0,NA,NA,0,"None",0,"dead","W.4.493","",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",NA
"Garden Park West",2012,0.41,4.94,10,4,3,2,0,"None",0,"","W.4.493","",0,3,2,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.41,4.94,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.493","",0,NA,NA,0,0,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",NA
"Garden Park West",2005,0.32,9.39,4,2,1,1,0,"None",0,"","W.4.56.4","32cm SE from tag",32,1,1,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.32,9.39,7,5,3,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,3,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.32,9.39,4,1,1,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,1,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",0
"Garden Park West",2008,0.32,9.39,2,1,1,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,1,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.32,9.39,8,2,2,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,2,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",0
"Garden Park West",2010,0.32,9.39,17,16,21,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,21,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",0
"Garden Park West",2011,0.32,9.39,23,20,28,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,28,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.32,9.39,20,5,5,0,0,"None",0,"","W.4.56.4","32cm SE from tag",32,5,0,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",0
"Garden Park West",2013,0.32,9.39,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",NA
"Garden Park West",2014,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.32,9.39,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",NA
"Garden Park West",2017,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.32,9.39,0,0,NA,NA,0,"None",0,"","W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",NA
"Garden Park West",2019,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.4",NA
"Garden Park West",2020,0.32,9.39,22,13,44,15,NA,"None",NA,"","W.4.56.4","32cm SE from tag",32,44,15,1,8,8,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.4",1
"Garden Park West",2021,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.4",NA
"Garden Park West",2022,0.32,9.39,NA,NA,NA,NA,NA,NA,NA,NA,"W.4.56.4","32cm SE from tag",32,NA,NA,0,0,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.4",NA
"Garden Park West",2005,0.3,15.21,3,2,1,0,0,"None",0,"","W.4.494","",0,1,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",0
"Garden Park West",2006,0.3,15.21,0,0,NA,NA,0,"None",0,"dead","W.4.494","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",NA
"Garden Park West",2005,0.22,11.9,4,2,2,0,0,"None",0,"","W.5.495","",0,2,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.5",0
"Garden Park West",2006,0.22,11.9,0,0,NA,NA,0,"None",0,"dead","W.5.495","",0,NA,NA,NA,0,0,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.5",NA
"Garden Park West",2007,0.22,11.9,6,4,2,0,0,"None",0,"","W.5.495","",0,2,0,1,2,2,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.5",0
"Garden Park West",2008,0.22,11.9,6,3,2,0,0,"None",0,"","W.5.495","",0,2,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.5",0
"Garden Park West",2009,0.22,11.9,3,2,3,0,0,"None",0,"tag 4cm ENE; on line","W.5.495","",0,3,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.5",0
"Garden Park West",2010,0.22,11.9,0,0,NA,NA,0,"None",0,"dead","W.5.495","",0,NA,NA,0,0,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.5",NA
"Garden Park East",2005,0.3,23.22,5,5,3,0,0,"None",0,"","E.2.496","",0,3,0,1,0,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"E.2",0
"Garden Park East",2006,0.3,23.22,9,7,3,2,0,"None",0,"","E.2.496","",0,3,2,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"E.2",1
"Garden Park East",2007,0.3,23.22,3,6,6,0,0,"None",0,"","E.2.496","",0,6,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.2",0
"Garden Park East",2008,0.3,23.22,6,4,5,0,0,"None",0,"","E.2.496","",0,5,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.2",0
"Garden Park East",2009,0.3,23.22,9,5,6,2,0,"None",0,"","E.2.496","",0,6,2,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.2",1
"Garden Park East",2010,0.3,23.22,4,4,10,0,0,"None",0,"","E.2.496","",0,10,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.2",0
"Garden Park East",2011,0.3,23.22,4,3,5,0,0,"None",0,"","E.2.496","",0,5,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.2",0
"Garden Park East",2012,0.3,23.22,8,6,4,2,0,"None",0,"","E.2.496","",0,4,2,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.2",1
"Garden Park East",2013,0.3,23.22,9,5,9,0,0,"None",0,"","E.2.496","",0,9,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.2",0
"Garden Park East",2014,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.2",NA
"Garden Park East",2015,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.2",NA
"Garden Park East",2016,0.3,23.22,1,1,1,0,0,"None",0,"","E.2.496","",0,1,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.2",0
"Garden Park East",2017,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.2",NA
"Garden Park East",2018,0.3,23.22,0,0,NA,NA,0,"None",0,"","E.2.496","",0,NA,NA,NA,0,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.2",NA
"Garden Park East",2019,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.2",NA
"Garden Park East",2020,0.3,23.22,NA,NA,NA,NA,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.2",NA
"Garden Park East",2021,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.2.496","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.2",NA
